id;cliente;nacionalidad;comentario_completo;tipo de habitacion;noches;fecha_alojamiento;tipo_cliente;fecha de comentario
31174906ed70a556;Joelle;Bélgica;"Nous avons appris à notre arrivée, après avoir  tourné 30 minutes pour nous garer, que nous étions transférées vers un autre hôtel que nous n'avions pas choisi. Le personnel nous a signalé avec peu d'empathie qu'il y avait un problème de toiture et qu'ils nous avaient rebookées dans un hôtel de classe similaire à front de mer, l'hôtel Spa Hôtel Cadiz., sans compensation ni excuse pour le désagrément. 
Nous y avons par contre reçu un  accueil très aimable  et trouvé la chambre confortable et propre. Le style de l'hôtel était vieillot par rapport à notre choix initial et le buffet petit-déjeuner indigne d'un 4 étoiles car pain, viennoiseries étaient industriels et la café soluble. Dommage, on s'attendait à beaucoup mieux.";Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En familia;2023-05-12
a26b3382e6c29ea0;Francisco;España;Muy bien.;Habitación Doble Superior - 2 camas;3 noches;mayo de 2023;En pareja;2023-05-11
1ebd3537be5e775f;Elke;Alemania;"Waren für 2 Nächte im Hotel und unsere Klimaanlage hat leider nicht funktioniert (auch nachdem der Monteur da war). Nach Rückfrage sind wir dann am nächsten Tag in ein kleineres Zimmer umgezogen, was dann innerhalb von 5 Minuten zur Verfügung stand.";Habitación Doble Superior - 2 camas;2 noches;mayo de 2023;En pareja;2023-05-11
7e9b6acdfabc3497;Juan;España;Muy bien.Excesos de ruidos en la calle.;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-11
2e0a0a67506eda9d;Constanze;Alemania;bequemes Bett.;Habitación Doble Superior - 2 camas;4 noches;mayo de 2023;En pareja;2023-05-11
de477e22605e84b7;López;España;Excepcional.Las instalaciones.Precio elevado.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En pareja;2023-05-10
043068660d08cff9;Marian;España;estupenda.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En pareja;2023-05-10
cdac8a797574a26a;Jose;Brasil;Excepcional.;Habitación Doble Superior - 2 camas;4 noches;mayo de 2023;En pareja;2023-05-09
df66d06bb6313434;Antonio;España;Volvería a ir al mismo hotel.El desayuno muy completo.De noche al tener la puerta del armario cerrada, encender la luz del baño, resulta molesta la luz, ya que traspasa el cristal.;Habitación Doble Superior - 2 camas;3 noches;mayo de 2023;En pareja;2023-05-09
a645fca38fda3074;David;España;Satisfactorio.Buena ubicación. Caminando, a 15-20 minutos del casco histórico. A 5 minutos de la playa.;Habitación Doble Superior - 2 camas;2 noches;mayo de 2023;En pareja;2023-05-09
ee8778275ea970a5;Francisco;España;muy contentos , si podemos, volveremos otra vez.todo, excepto el precio del parking.parking un poco caro.;Habitación Doble Superior - 2 camas;4 noches;abril de 2023;En pareja;2023-05-09
8a9b7b42a001ff21;Sebastiano;Italia;"Struttura gradevole senza particolari pregi o difetti.
parcheggio dell’hotel a pagamento con ingresso tramite ascensore-montacarichi sul quale si posiziona l’auto. Spazi un po’ angusti e manovra non proprio facilissima. Posti limitati.";Habitación Doble Superior - 2 camas;2 noches;mayo de 2023;En pareja;2023-05-09
313f6b4bc58ca7a6;José-luis;España;Excelente alojamiento. Para volver.Excelente lugar. Amplísima habitación, pulcritud, comodidad, buenas vistas a la bahía (última planta), personal muy amable. Mención especial a la persona que limpió mi habitación (Amanda), que encontró mi sombrero y me lo dejó en la habitación con una amabilísima nota.Pelín farragosillo el asunto de conectarse a la wifi. Sin duda es bueno desde el punto de vista de la seguridad, si bien puede resultar algo complicado para personas con menos habilidades en tecnología o personas que vengan de otros países sin un buen roaming.;Habitación Doble Superior - 2 camas;2 noches;mayo de 2023;Persona que viaja sola;2023-05-09
90824982a358cd6c;Kristina;Lituania;Por un dia esta bien.Limpieza y cama muy comoda.demasiado lejos de centro.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En familia;2023-05-09
6c98a6b49ee29a26;Shirley;Reino Unido;Staff very friendly and helpful, breakfast was  very good  would definitely stay there again.;Habitación Doble Superior - 2 camas;5 noches;mayo de 2023;En pareja;2023-05-09
1b515259d1415448;Amparo;España;Excepcional.;Habitación Doble Superior - 2 camas;2 noches;mayo de 2023;En pareja;2023-05-08
e44533b784fa12b3;Rv;España;Muy bien.;Habitación Doble Superior - 2 camas;3 noches;abril de 2023;En pareja;2023-05-07
a3d03da987185700;Luis;España;Fantástico.;Habitación Doble Superior - 2 camas;4 noches;mayo de 2023;En pareja;2023-05-07
e3a65a791359c739;Thierry;Francia;l’accueil, la qualité du service et le super petit-déjeuner .;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-07
649c6fcacb00ebe1;Miguel;España;Muy bien.;Habitación Doble Superior - 2 camas;2 noches;mayo de 2023;En pareja;2023-05-06
a87aa0eb733d3bd1;Douglas;Brasil;Café da manhã.;Habitación Doble Superior - 2 camas;4 noches;abril de 2023;En familia;2023-05-06
bf87101b424f025f;Fausto;Italia;Bien.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En pareja;2023-05-06
db19848de3aebe83;Carine;Francia;L'allée au bord de mer.;Habitación Doble Superior - 2 camas;2 noches;mayo de 2023;En pareja;2023-05-05
2b7e5c2f0de9090b;Jose;España;SE PUEDE VOLVER.TODO CORRECTO.;Habitación Doble Superior - 2 camas;2 noches;abril de 2023;En pareja;2023-05-04
500457a2064a38c3;Triki111;España;Fantástico.;Habitación Doble Superior - 2 camas;2 noches;abril de 2023;En pareja;2023-05-04
583a02035ffc0559;Bella;España;Excepcional.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En grupo;2023-05-04
77d974182b5b1966;Janine;Portugal;Muy bien.;Habitación Doble Superior - 2 camas;2 noches;abril de 2023;En familia;2023-05-04
6778a16df8787320;Francisco;España;Excepcional.Todo.Nada.;Habitación Doble Superior - 2 camas;3 noches;abril de 2023;En pareja;2023-05-04
3ec6aec7ad4bab98;M;España;Fantástico.Era espacioso.No tenía terraza habitación.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En grupo;2023-05-03
2393aa326c7a8f94;Maria;España;Acogedor y muy buena ubicación.Ubicación excepcional y en general la limpieza y cuidado de las instalaciones es muy buena. El personal también inmejorable.;Habitación Doble Superior - 2 camas;2 noches;mayo de 2023;En pareja;2023-05-03
816e6e1f5a45a136;Miguel;España;Fantástico.;Habitación Doble Superior - 2 camas;2 noches;abril de 2023;En pareja;2023-05-03
6af5d53c263b9ee1;Patrick;Francia;Personnel très agréable et accueillant, bel établissement, buffet de petit-déjeuner très complet, bonne situation de l'hôtel. Hôtel très silencieux pour bien dormir et la propreté des chambres est impeccable. Nous le conseillons vivement. ☆☆☆☆☆.;Habitación Doble Superior - 2 camas;2 noches;abril de 2023;En familia;2023-05-03
ff7b4dadcee6e0e8;M;Países Bajos;Geen rustige locatie veel herrie door verkeer dat langs raast.;Habitación Doble Superior - 2 camas;2 noches;abril de 2023;En pareja;2023-05-03
63f10a19ec5ca36b;Nerea;España;Excepcional.la comodidad y la cercanía a la playa.el aire de la habitación no funcionaba o no sabíamos utilizarlo ….;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-03
a93ff4615336c50f;Alfredo;España;Muy bien.;Habitación Doble Superior - 2 camas;4 noches;abril de 2023;En pareja;2023-05-02
0691a7f3ce2e7272;Rubén;España;Bien.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En pareja;2023-05-02
14fc94e994deaa94;Ismael;España;Muy bien.;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En pareja;2023-05-02
751468b1fdce8bf4;Diaz;España;Muy bien.;Habitación Doble Superior - 2 camas;3 noches;mayo de 2023;En familia;2023-05-02
a4bf7e2c6cb97898;Carmen;España;comodidad.habitación amplia,desayuno muy variado, excelente.;Habitación Doble Superior - 2 camas;1 noche;mayo de 2023;En grupo;2023-05-01
c912f9c650f8a3ba;Pilar;España;Fantástico.La enorme y cómoda cama.La bañera, por decir algo.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En pareja;2023-05-01
50020557cfb8a70e;Andrew;Reino Unido;Location, comfort and parking.;Habitación Doble Superior;3 noches;mayo de 2023;En grupo;2023-05-01
bdd2049c6b37cd82;Filipa;Portugal;Localização.;Habitación Doble Superior - 2 camas;2 noches;abril de 2023;En pareja;2023-04-30
79dc80205b0c76f4;Cristina;España;Excepcional.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En pareja;2023-04-30
d09ea34de75241fd;Igor;España;Fantástico.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;Persona que viaja sola;2023-04-30
7d4f9f54cd09510d;Adriana;España;Muy bien.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;Persona que viaja sola;2023-04-29
437b992153291235;María;España;Bien.;Habitación Doble Superior - 2 camas;2 noches;febrero de 2023;En grupo;2023-04-29
558ab272e3f6877f;Niccolò;Italia;Fantástico.;Habitación Doble Superior - 2 camas;2 noches;abril de 2023;En pareja;2023-04-29
af4835cd15735675;Denis;Italia;Muy bien.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En pareja;2023-04-29
c8982d56b195cfa8;Giancarlo;Italia;Excepcional.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En grupo;2023-04-27
2c4b71c711b34fcf;Francesco;Portugal;Aceptable.;Habitación Doble Superior - 2 camas;2 noches;abril de 2023;En pareja;2023-04-27
cab381b10f5e9d8a;Sarah;España;Fantástico.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En pareja;2023-04-26
5be70fccfeb0a77a;Elena;Italia;Muy bien.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En pareja;2023-04-24
019bd3ef884f8372;Maritie;Francia;superbe hôtel, très propre et confortable. Le petit-déjeuner est parfait. Nous avons dîner au restaurant de l'hôtel qui est également très bien (beaucoup de choix et prix tout à fait corrects). L'hôtel est situé à proximité de la plage et à 30 minutes à pied de la cathédrale. Le parking à 15 euros est tout à fait correct.;Habitación Doble Superior;1 noche;abril de 2023;En familia;2023-04-24
32afabdc9d753dfb;Çiğdem;Turquía;Cok temiz odalar.;Habitación Doble Superior - 2 camas;1 noche;abril de 2023;En pareja;2023-04-24
