id;cliente;nacionalidad;comentario_completo;tipo de habitacion;noches;fecha_alojamiento;tipo_cliente;fecha de comentario
074d0ce08ec6bf38;Kurt;Suiza;Fantástico.;Estudio;1 noche;octubre de 2022;En familia;2022-11-04
104fb17fa3febdac;Me;Argentina;Muy bien.;Habitación Doble para uso individual;4 noches;octubre de 2022;Persona que viaja sola;2022-11-04
ef25fbe07639ceb3;Wojciech;Polonia;"Early check-in (was able to accomodate at 11);
location (close to seaside and restaurants)
availability of coffee machine in the room;
spacious appartment
TV set with English channels.";Habitación Doble Estándar;1 noche;octubre de 2022;Persona que viaja sola;2022-11-04
eea41fa531dc9c6b;Georgi;Bulgaria;Fantástico.;Habitación Doble Superior;1 noche;noviembre de 2022;En grupo;2022-11-04
9d26fad63a474823;Adolfo;España;Excepcional.;Estudio;4 noches;noviembre de 2022;En familia;2022-11-04
6581309602622a93;Valentina;Italia;Appartamento ampio e dotato di ogni comfort. Pulizia ottima.;Apartamento de 2 dormitorios;1 noche;noviembre de 2022;En familia;2022-11-04
41209ab87ad5be93;Didier;Francia;Excepcional.;Habitación Doble Estándar;1 noche;noviembre de 2022;En familia;2022-11-04
2de1fbe73444579b;Eva;España;Muy bien.;Habitación Doble para uso individual;3 noches;noviembre de 2022;En familia;2022-11-04
556e1e03261fd814;Elisabeth;Francia;"la propreté 
la gentillesse du personnel 
la proximité des lieux à visiter à pied 
le parking proche 18€/24h
la plage.";Estudio;1 noche;noviembre de 2022;En grupo;2022-11-03
9d7991c4a646fb6c;Domenico;Italia;Stanza grande e pulita. Posizione centrale.;Habitación Doble Estándar;1 noche;octubre de 2022;En pareja;2022-11-03
96941466b2e25997;María;España;tranquila y agradable.las instalaciones, a estrenar, habitación amplia y luminosa, muy céntrico, y tranquilo.;Habitación Doble Superior;2 noches;noviembre de 2022;En familia;2022-11-03
b78771190dc5fb62;Nazaret;España;Excepcional.;Estudio;2 noches;octubre de 2022;En grupo;2022-11-03
23dac51e4b6687c3;Hector;Estados Unidos;Excepcional.La,gente muy agradable.;Habitación Doble Estándar;1 noche;noviembre de 2022;En familia;2022-11-03
4edfcf72ec1e1cfc;Jose;España;"Todo no vale.La úbicacion.El ascensor no funcionaba
La habitación tenia olores  de sumidero
El TV. no tenía señal de calidad, se pixela.
No informaron del costo ni condiciones del parking antes de aparcar el coche
Una empleada me dijo que no había problema en dejar el coche mas tarde que la habitación y cuando estaba comiendo, el jefe de recepción me llamo para que sacará el coche lo antes posible.";Habitación Doble Estándar;1 noche;octubre de 2022;En pareja;2022-11-03
7b14dab82e7918fe;Mischa;Alemania;Agradable.;Estudio;2 noches;noviembre de 2022;En pareja;2022-11-03
a1076f3b19fa133d;Javier;España;Muy bien.;Estudio;1 noche;septiembre de 2022;En familia;2022-11-03
3410b07256897ad1;Marco;Italia;Excepcional.;Apartamento de 2 dormitorios;1 noche;noviembre de 2022;En familia;2022-11-03
d4ec6559195263cc;Maria;España;Muy bien.;Estudio;3 noches;octubre de 2022;En pareja;2022-11-03
9a91cd3aac780c1a;Rafa;España;"Para volver.La situacionEl tratoEl precio.Los colchones muy incomodos.";Estudio;1 noche;octubre de 2022;En pareja;2022-11-03
627351d4c477713d;Mirco;Italia;Everything.;Estudio;1 noche;noviembre de 2022;En familia;2022-11-03
63ee162cf51411cd;Martine;Francia;"Très bon accueil,  très disponible. 
Bien situé.";Habitación Doble Estándar;2 noches;octubre de 2022;En pareja;2022-11-03
64ded0e90a5233f9;Isolde;Alemania;Fantástico.;Habitación Doble para uso individual;1 noche;noviembre de 2022;Persona que viaja sola;2022-11-03
53d144212aaa64ab;Arild;Noruega;Fantástico.;Habitación Doble Estándar;2 noches;octubre de 2022;En pareja;2022-11-02
520ec92c3e8bb3b2;Antonio;España;Fantástico.;Estudio;1 noche;noviembre de 2022;Persona que viaja sola;2022-11-02
74034b88ebc674e0;Patrick;Irlanda;Great place to stay. Appeared to be a new building so good sized clean room and comfortable bed. Excellent shower. Plenty options for eating close by.;Habitación Doble para uso individual;4 noches;octubre de 2022;Persona que viaja sola;2022-11-02
6624a79e637336a7;Tetiana;Ucrania;Excepcional.;Estudio;3 noches;octubre de 2022;Persona que viaja sola;2022-11-02
3d8e687a4be8bcb1;Pieter;Bélgica;Agradable.;Apartamento de 1 dormitorio (2 adultos);2 noches;octubre de 2022;En pareja;2022-11-02
d02e1fe5312708e2;Dejalma;Brasil;Apartamento muito amplo, próximo ao calçadão, restaurante e mercado. Apto mobiliado e com cozinha, mesa, sofá, wc amplo e com box. Confortável para dormir.;Estudio;1 noche;noviembre de 2022;En familia;2022-11-02
ac56a60d3b7dba47;Jean;Francia;Muy bien.;Apartamento de 2 dormitorios;1 noche;noviembre de 2022;En familia;2022-11-02
ad1fe85f9b6b2e65;Lys;España;the location.;Estudio;2 noches;octubre de 2022;En pareja;2022-11-02
a9059aef6856b894;Anna;Bulgaria;"Помещенията за настаняване са разположени в три сгради, които се намират в непосредствена близост една до друга. Стаите са големи, чисти. Разполагат с хладилник. На покрива на хотела има страхотна тераса. Персоналът е изключително отзивчив - веднага реагираха и отстраниха проблема ни с климатика. The accommodation is located in three buildings which are located in close proximity to each other. The rooms are big and very clean. There is a great terrace on the roof of the hotel. The staff is extremely responsive - they immediately responded and fixed our problem with the air conditioner.";Habitación Doble Estándar;2 noches;septiembre de 2022;En pareja;2022-11-02
766bb3d24282cce5;David;España;Excepcional.;Habitación Doble Superior;1 noche;noviembre de 2022;En pareja;2022-11-01
99f981a61d5cfe93;Jose;España;Muy bien.Está situado en un sitio muy céntrico. La cama y almohadas muy cómodo. Y también destacar que estaba muy limpio.;Estudio;3 noches;noviembre de 2022;En familia;2022-11-01
171354ef5224f8db;Manuel;España;Fantástico.Ubicación fenomenal para conocer el barrio de la Viña, centro y casco antiguo. Muchos parking cerca. Personal agradable. Instalaciones modernas. Rodeado de sitios para comer y tapear, copas...Infinidad de zonas para pasear.;Habitación Doble Estándar;4 noches;noviembre de 2022;En familia;2022-11-01
8d69274ff76e513e;Marta;España;Fantástico.la ubicación es excelente y el edificio es nuevo y con unas buenas instalaciones.;Habitación Doble Estándar;1 noche;noviembre de 2022;En pareja;2022-11-01
7b2156fc97f33a9a;Raquel;España;Excelente en general, el único problema fue un día para verlo todo .pero aún así disfrute muchísimo, el hotel un 10 volveré con más días  .......;Habitación Doble Superior;1 noche;noviembre de 2022;En familia;2022-11-01
f175baf6756e95d4;Kuba_warsaw;Polonia;- comfort, great location, comfortable bed, luxurious conditions, cleanliness.;Habitación Doble Superior;1 noche;octubre de 2022;En pareja;2022-11-01
a621b6f97cbc6bf3;Jo-anne;España;good location and nice hotel.;Apartamento de 1 dormitorio (2 adultos);2 noches;octubre de 2022;En pareja;2022-11-01
3cc1f2bb1785f7dd;D;España;Excepcional.;Habitación Doble Estándar;2 noches;octubre de 2022;En familia;2022-10-31
1979eed10e9facbe;Sonja;Alemania;Muy bien.;Estudio;3 noches;octubre de 2022;Persona que viaja sola;2022-10-31
54c1330d043d7386;Leon;Países Bajos;Excepcional.;Estudio;1 noche;octubre de 2022;En pareja;2022-10-31
09ad8c6763c2a625;Juan;España;Excepcional.;Habitación Doble Estándar;2 noches;octubre de 2022;En familia;2022-10-31
9454ce46aea4648f;Edward;Reino Unido;Fantástico.;Apartamento de 2 dormitorios;3 noches;octubre de 2022;En grupo;2022-10-31
84d04bca01682ec0;Luis;España;Perfecto.El trato del personal es siempre perfecto, impecable. La última vez que fuimos nos limpiaron hasta el cristal del coche, por otra parte no me extraña porque estaba guarrísimo.Nada. Me gustó todo.;Estudio;2 noches;octubre de 2022;En pareja;2022-10-31
56140c92b2f623dc;Concepción;España;Fantástico.;Habitación Doble Estándar;1 noche;octubre de 2022;En familia;2022-10-31
226688eb0adeee03;Manuel;España;Bien.;Estudio;2 noches;octubre de 2022;En familia;2022-10-31
c6934528c873d206;Raquel;España;"Muy bien.La habitación estaba muy limpia y olía muy bien.La ducha no tenía ""manguera"" solo tenía una posición.";Habitación Doble Estándar;1 noche;octubre de 2022;En pareja;2022-10-31
ce11f191ca552e4c;Carmelo;Italia;Tutto perfetto. Posizione, pulizia, stanza completa di tutto, balcone , terrazza all’ultimo piano stupenda, letto comodo.;Estudio;4 noches;octubre de 2022;En pareja;2022-10-30
55cd29cd8ef1395d;Dirk;Bélgica;location and cleaness.;Habitación Doble Superior;2 noches;octubre de 2022;En pareja;2022-10-30
dd423eeb6667d5c1;Ulrika;Suecia;Fantástico.;Apartamento de 1 dormitorio (2 adultos);2 noches;octubre de 2022;En pareja;2022-10-30
30527ece8793a85e;Raquel;España;Fantástico.La ubicación inigualable... Muy nuevo y limpio.Que no funcionara el ascensor.;Habitación Doble Estándar;2 noches;octubre de 2022;En pareja;2022-10-30
b0ab713c12afa082;Sarah;Alemania;Wäscheständer, Küchenausstattung.;Estudio;3 noches;octubre de 2022;En grupo;2022-10-30
14550b01f2d01b25;Tonipr;España;Excepcional.La ubicación, el personal y la habitación amplia y limpia.No poder disponer del parking algo más de tiempo.;Habitación Doble Superior;1 noche;octubre de 2022;En pareja;2022-10-30
0b99ea4adaba1742;Mikael;Suecia;Muy bien.;Estudio;2 noches;octubre de 2022;En pareja;2022-10-30
676f5d7e9a411347;Dominique;Francia;Muy bien.;Estudio;1 noche;octubre de 2022;En grupo;2022-10-30
fe4ca05534ea3afb;Joëlle;Bélgica;Muy bien.;Apartamento de 3 dormitorios;5 noches;octubre de 2022;En grupo;2022-10-30
ab2ebf98e665bafb;Montesino;España;Cádiz te enamora.Espero repetir.;Habitación Doble Estándar;4 noches;octubre de 2022;En pareja;2022-10-30
0d521443020b8e53;Sarah;Reino Unido;Fab apartment type room within the complex.  The reception staff so helpful and printed out a form we needed for a motorbike claim.  Great location and easy to walk into the main town.  Extra nice touch when we collected our car from the garage there was a note on saying they had cleaned our front windscreen.;Estudio;2 noches;septiembre de 2022;Persona que viaja sola;2022-10-30
609d7846510bad1e;María;España;Excepcional.;Apartamento de 2 dormitorios;2 noches;octubre de 2022;En grupo;2022-10-30
a82a0bf2d869b813;Mauro;Italia;Fantástico.;Estudio;1 noche;septiembre de 2022;En familia;2022-10-30
3fd138ced6b6a889;Carlos;España;En el centro de Cádiz.Nuevo y bien ubicado.Todo correcto.;Habitación Doble Estándar;1 noche;octubre de 2022;En pareja;2022-10-30
53aa1774d882d0dd;Alberto;España;Excepcional.;Apartamento de 3 dormitorios;3 noches;septiembre de 2022;En familia;2022-10-30
64c1a9ec9a8ec3fa;Chus;España;Fantástico.;Estudio;2 noches;agosto de 2022;En familia;2022-10-30
86e1bb1fe7afff4a;Helge;Noruega;Fantástico.;Apartamento de 2 dormitorios;2 noches;octubre de 2022;Persona que viaja sola;2022-10-30
d6a1eb86f454bdc1;Francisco;España;Fantástico.;Habitación Doble Estándar;6 noches;octubre de 2022;En pareja;2022-10-30
08fbd9edf759a9a3;Miguel;España;Excepcional.Me gustó todo.No ay nada que no me guste.;Estudio;3 noches;octubre de 2022;En pareja;2022-10-30
077085338678ac45;Diaz;España;Excepcional.;Estudio;1 noche;octubre de 2022;En familia;2022-10-29
4cd33db49d9068a3;Pilar;España;"Fantástico.La ubicación es muy buena, cerca de todo. Zona con muchos restaurantes.
El apartamento estaba muy limpio, una ventaja tener cada habitación su baño.Lo encontré justo de mobiliario para ser un apartamento para 6 personas.";Apartamento de 3 dormitorios;4 noches;octubre de 2022;En grupo;2022-10-29
d3a31956a67c0750;Pajab;República Checa;Nové vybavení, klid v noci, kvalitní okna tlumící hluk z ulice, pohodlná postel. Spokojenost.;Habitación Doble Estándar;3 noches;octubre de 2022;En familia;2022-10-29
50adb400bde1b1db;Maria;España;Muy bien.;Habitación Doble Estándar;2 noches;octubre de 2022;En pareja;2022-10-29
e040be1d737bc65a;Angel;España;Fantástico.;Apartamento de 2 dormitorios;3 noches;octubre de 2022;En grupo;2022-10-29
cb0bca9e23b5ac25;Julian;Alemania;Sehr moderne Unterkunft mit Dachterrasse, sauber und in bester Lage.;Habitación Doble Estándar;1 noche;octubre de 2022;En pareja;2022-10-29
4eb581cfcb0fa3f2;Raul;España;Excepcional.;Estudio;2 noches;octubre de 2022;En pareja;2022-10-29
34b153183ec8c87a;Jonna;Finlandia;Fantástico.;Habitación Doble con terraza y vistas al mar;3 noches;octubre de 2022;En pareja;2022-10-29
80143f09584f2d2f;Joaquin;España;Muy bien.;Apartamento de 1 dormitorio (2 adultos);1 noche;octubre de 2022;Persona que viaja sola;2022-10-29
704095ac75661bab;Filip;República Checa;Hotel gave us better room as an courtesy. Staff was nice, evererything was new and clean. The room was perfectly quiet, even when facing the squre with bars and childrens playground. The operator runs hotel very carefully and you can see it.;Habitación Doble Estándar;1 noche;octubre de 2022;En grupo;2022-10-28
6455393f3b6acb68;Gillian;Reino Unido;location and convenience.;Habitación Doble Superior;2 noches;octubre de 2022;En pareja;2022-10-28
548e5547c15b77d4;Jackie;Reino Unido;location is absolutely superb, right in the old town so we were able to walk everywhere.;Apartamento de 2 dormitorios;2 noches;octubre de 2022;En grupo;2022-10-28
633b574fb1552a0f;Sylvie;Francia;Très bien placé, très calme, tres bin rapport qualité prix, grande xhambre lit confortable, grande salle bains serviettes changees, rare !.;Habitación Doble Estándar;2 noches;octubre de 2022;En familia;2022-10-28
69a6297a3efc34f1;Frédéric;Francia;"bel emplacement pour tout faire à pied
chambre confortable et propre.";Habitación Doble Superior;2 noches;octubre de 2022;En pareja;2022-10-28
bc4b308eccb6cf80;Anónimo;España;Excepcional.;;6 noches;octubre de 2022;En grupo;2022-10-28
e4bd7c31c657d55a;Nestor;España;Excepcional.;Apartamento de 2 dormitorios;2 noches;octubre de 2022;En grupo;2022-10-28
04eb395d21ce6715;Francisca;Países Bajos;goede prijs/kwaliteit verhouding, in visserswijk, superschoon, geen overlast van geluiden buiten.;Estudio;2 noches;octubre de 2022;Persona que viaja sola;2022-10-27
2d602ff7f83ba966;Mario;España;Excepcional.;Habitación Doble para uso individual;2 noches;octubre de 2022;Persona que viaja sola;2022-10-27
cea0dfbfa7267d8d;Saddaf;Suecia;Excepcional.;Habitación Doble Estándar;1 noche;octubre de 2022;En pareja;2022-10-27
0729771e9199b234;Edu235551;España;Excepcional.;Estudio;2 noches;octubre de 2022;En pareja;2022-10-27
fb1ad08ddc41a084;Alice;Italia;Late check-in molto comodo e sicuro, camera accogliente nuova e pulita. Posizione centrale con parcheggi custoditi vicini. Gentilezza e disponibilità dello staff.;Habitación Doble Estándar;1 noche;octubre de 2022;En pareja;2022-10-27
aee7f64631e67317;Jorge;España;Excepcional.;Habitación Doble Superior;2 noches;octubre de 2022;En familia;2022-10-27
2da21c711a2879cc;Rud;España;Vale la pena volver.Comodidad, tranquilidad, amabilidad y buena atención. Buena ubicación.—-.;Habitación Doble para uso individual;2 noches;octubre de 2022;Persona que viaja sola;2022-10-27
6e9dc531fc46e357;Maria;Argentina;Excelente atención, confort y limpieza. Muy recomendable.;Habitación Doble para uso individual;1 noche;octubre de 2022;Persona que viaja sola;2022-10-27
8eb5f3a5baec2c24;Alima;Kazajistán;perfect location, very clean, friendly staff, laundry facilities available for free.;Habitación Doble Superior;1 noche;octubre de 2022;Persona que viaja sola;2022-10-27
8b6e57ecc46b1dcd;Lawrence;Estados Unidos;Location, beach access, staff, quiet room and firm bed.;Estudio;5 noches;octubre de 2022;En pareja;2022-10-27
dbf523ecaefc439a;Slawek_pl;Polonia;Bardzo miła i pomicna Pani z recepcji. Hotel przyjemny, apartament bardzo duży, świetnie wyposażony, był nawet blender i wyciskarka do owoców.;Estudio;1 noche;octubre de 2022;En pareja;2022-10-27
4693059c15b5067c;Peder;Dinamarca;Muy bien.;Apartamento de 1 dormitorio (2 adultos);4 noches;octubre de 2022;En pareja;2022-10-27
49d9d3164cdb4402;Robert;Estados Unidos;Excepcional.;Apartamento de 2 dormitorios;2 noches;octubre de 2022;En familia;2022-10-26
38c16d5892e9a39b;Hbustos;Chile;Muy bien.Ubicación y comodidad de las camas y espacio.Todo bien pero no lavaron las tasas.;Habitación Doble Estándar;3 noches;octubre de 2022;Persona que viaja sola;2022-10-26
16042e9b6a265afc;Kjetil;Noruega;Muy bien.;Habitación Doble Superior;1 noche;octubre de 2022;En pareja;2022-10-26
f262037d17fd871a;Fernando;España;Muy bien.;Apartamento de 3 dormitorios (5 adultos);1 noche;octubre de 2022;En familia;2022-10-26
a68d0841ad011d86;Bernd;Alemania;Excepcional.;Habitación Doble con terraza y vistas al mar;1 noche;octubre de 2022;En pareja;2022-10-26
02c98fa5ecf99ac9;Eleonora;Italia;Fantástico.;Habitación Doble Estándar;1 noche;octubre de 2022;En pareja;2022-10-26
3cde7473bb0a10f6;Ray;Países Bajos;Muy bien.;Apartamento de 1 dormitorio (2 adultos);2 noches;octubre de 2022;En familia;2022-10-26
74e84c13b8a81944;Carl;Suecia;Fantástico.;Apartamento de 3 dormitorios (5 adultos);2 noches;octubre de 2022;En grupo;2022-10-26
0c3ad3c4db614c67;Jose;España;Muy bien.En general ha estado todo muy bien. Gran detalle el limpiar los cristales al coche, ha sido un efecto wow!! Sin duda os recomendaremos.Por ponerle un pero, las luces de la habitación no se quedaban todas encendidas pero vamos que ni siquiera dijimos nada.;Estudio;1 noche;octubre de 2022;En grupo;2022-10-26
5d51eca746c2e6ec;Robert;Eslovenia;Muy bien.;Habitación Doble para uso individual;3 noches;octubre de 2022;Persona que viaja sola;2022-10-26
41d1f1d94542c691;Hartmuth;Alemania;Fantástico.;Habitación Doble Superior;1 noche;octubre de 2022;Persona que viaja sola;2022-10-26
fd89ab6668896fa0;Cecilia;Uruguay;muy disfrutable.la comodidad del apartamento y la ubicación.;Apartamento de 2 dormitorios;2 noches;septiembre de 2022;En grupo;2022-10-26
20e17f3d76b0377b;Pedro;España;Muy bien.Lo amplio de las habitaciones.El ascensor no funcionaba.;Habitación Doble Estándar;2 noches;octubre de 2022;En familia;2022-10-26
06655ed80c0b0038;Matteo;Italia;Muy bien.;Habitación Doble Estándar;1 noche;octubre de 2022;En familia;2022-10-26
29dbf23c34648cce;Mauro;España;Muy bien.La cercania a los restaurantes tipicos y a la playa.;Habitación Doble para uso individual;3 noches;octubre de 2022;Persona que viaja sola;2022-10-26
4272aec2667addea;Anna;España;comodidad y ubicación excelente.ubicación y nuevas instalaciones.limpieza buena pero mejorable.;Habitación Doble Superior;3 noches;octubre de 2022;En pareja;2022-10-25
ebfb54ede053bac1;Susanne;Alemania;Wir waren auf unserer Rundreise für eine Nacht in Cadiz und haben diese Unterkunft eher durch Zufall gebucht!! Die Bewertungen die wir gelesen haben waren sehr gut und haben uns überzeugt!! Wir wurden auch nicht enttäuscht!! Ein wunderbares, sehr sauberes, zentral gelegenes Studio für einen unschlagbar günstigen Preis!! Das Personal war überaus freundlich und zuvorkommend, sogar unser Online-Check in einen Tag vorher mit Angabe einer früheren Ankunftszeit hat geklappt!! Von uns ein Dankeschön und 100 Punkte!!.;Estudio;1 noche;octubre de 2022;En pareja;2022-10-25
43be46aadeb3ba06;Lorenzo;Italia;Fantástico.;Habitación Doble Superior;1 noche;octubre de 2022;En pareja;2022-10-25
d045cb2980e10f48;Monica;Brasil;localização.;Estudio;1 noche;octubre de 2022;En pareja;2022-10-25
55cfe8185b57822f;Juan;España;Fantástico.;Estudio;2 noches;octubre de 2022;En pareja;2022-10-25
d85372f81bb5ba31;Gabriel;España;Fantástico.;Habitación Doble Superior;2 noches;octubre de 2022;En pareja;2022-10-25
ebfa681f0a361b38;Glaucia;España;Estancia fantástica en el casco antiguo de Cadiz!.La localización y la limpieza!!! Alojamientos amplios y super encantadores!.;Estudio;1 noche;octubre de 2022;En pareja;2022-10-25
96858771eabaec39;Andrea;España;Excepcional.Las almohadas muy cómodas.;Habitación Doble Superior;1 noche;octubre de 2022;En familia;2022-10-25
22a45364c0575db3;Mónica;España;"Genial.Todo. Ubicación ideal, cerca del barrio de la Viña, de la playa de la Caleta y todo el casco histórico.
Instalaciones modernas, y las habitaciones adecuadas con todo: secador, plancha, tabla de planchar portátil, cepillo y recogedor, fregona. 
Baño grande. Cama cómoda aunque para mí personalmente, almohadas muy altas.
Parking particular, no se puede reservar, pero llamando el mismo día, te guardan la plaza.El ruido exterior, y el jaleo que forman los demás huéspedes. El hotel está situado en una calle llena de bares y al fin y al cabo, se oye todo el bullicio.";Habitación Doble Superior;2 noches;octubre de 2022;En pareja;2022-10-24
efe12454522b80dc;Eva;España;Acierto seguro.Es la segunda vez que nos alojamos en este apartamento y de nuevo hemos estado muy a gusto. Zona muy animada pero el descanso es total porque la insonorización es muy buena. No la usamos, pero la cocina está completamente equipada.Se agradecería mango de ducha, pero es un pequeño detalle, nada más.;Estudio;3 noches;octubre de 2022;En grupo;2022-10-24
fc679b17b405f9b7;Roberto;España;Muy buena relación calidad-precio.muy nuevo.que la receta ion estaba en otro edificio y que ese día no funcionaba el ascensor.;Habitación Doble para uso individual;1 noche;octubre de 2022;Persona que viaja sola;2022-10-24
01a978016e76c3cb;Joan;España;Bien.Muy céntrico.El pàrquing algo caro.;Habitación Doble Estándar;7 noches;octubre de 2022;En pareja;2022-10-24
a42798b2c67e2d8b;Elena;España;Excepcional.;Estudio;2 noches;octubre de 2022;En grupo;2022-10-24
130248e4236e2f9d;Juan;Colombia;hotel cómodo.La habitación muy cómoda.;Habitación Doble Estándar;2 noches;octubre de 2022;En pareja;2022-10-24
8bfb147539318292;Guadalupe;Argentina;excelente! cerca de todo. el Parking un poco caro, pero es imposible estacionar en la zona. personal súper amable.;Estudio;1 noche;octubre de 2022;En grupo;2022-10-24
48cec8289a40edbb;Gilles;Francia;L emplacement.;Estudio;2 noches;octubre de 2022;En familia;2022-10-24
87f22b14aafca5b2;Marisa;España;Volveré a repetir.Habitación limpia y acogedora. El personal de recepción muy atento y agradable.;Habitación Doble para uso individual;1 noche;octubre de 2022;Persona que viaja sola;2022-10-24
c9f2125fdcecde78;Inmaculada;España;Excepcional.;Habitación Doble Estándar;1 noche;octubre de 2022;En pareja;2022-10-24
6d6662e732662dab;Gemma;Países Bajos;Fantástico.;Estudio;4 noches;octubre de 2022;Persona que viaja sola;2022-10-24
d0cfaf0c3803f3b1;Mona;Alemania;Fantástico.;Estudio;1 noche;octubre de 2022;En pareja;2022-10-24
cc55e91fc6fb647d;Mª;España;Fantástico.;Habitación Doble Superior;2 noches;octubre de 2022;En pareja;2022-10-24
47d7f79b7b48f90b;Berta;España;Fantástico.El personal muy atento en todo, buena ubicación, la habitación grande y todo muy nuevo.Que en los días que estuvimos el ascensor estaba averiado, pero un chico del personal nos subió y nos bajó las maletas.;Habitación Doble Estándar;3 noches;octubre de 2022;En pareja;2022-10-23
1912108bca65d331;Antonia;España;Repetiremos.Muy buena ubicación y el personal muy amable.... Estaba limpio, olía bien pero paredes un poco descuidadas, crítica constructiva.;Apartamento de 3 dormitorios (5 adultos);1 noche;octubre de 2022;En familia;2022-10-23
98bb5802226a0a26;Alvaro;España;Fantástico.;Apartamento de 3 dormitorios (5 adultos);1 noche;septiembre de 2022;En familia;2022-10-23
3049a06e3db91df2;Villalonga;España;Fantástico.;Estudio;2 noches;septiembre de 2022;Persona que viaja sola;2022-10-23
511d20f4d0b94b27;Nerea;España;Fantástico.;Habitación Doble Estándar;2 noches;octubre de 2022;En familia;2022-10-23
3d89c06d9a0c20df;Anita;Suiza;Grand appartement avec parking, très bien équipé et bien placé dans la vieille ville de Cadix.;Apartamento de 3 dormitorios (5 adultos);1 noche;octubre de 2022;En grupo;2022-10-23
404b492c8e991045;Andrea;Alemania;Fantástico.;Habitación Doble Estándar;4 noches;octubre de 2022;En pareja;2022-10-23
3be1eff100af7d4d;Raquel;España;Muy bien.;Habitación Doble Estándar;3 noches;octubre de 2022;Persona que viaja sola;2022-10-23
c7c183cb056e1ed3;Maria;España;Excepcional.Edificio recién restaurado al lado de la Playa de la Caleta, en el centro de Cádiz. Muy limpio y el personal muy agradable. Muy tranquilo.Por poner una pega, no había un escritorio en la habitación para poder trabajar. Hay abajo en el portal, pero no es cómodo para mí.;Habitación Doble Estándar;3 noches;octubre de 2022;En familia;2022-10-23
dd1486513fce1ae2;Natalia;España;Para repetir.Mi habitación era un bajo que daba a una calle poco transitada. Las instalaciones eran muy nuevas y bonitas, amplitud de la estancia y del baño, limpieza y comodidad. Tuvimos la gran suerte de disponer del parking, así que de maravilla. Todo estupendo.Me gustó todo.;Habitación Doble Estándar;1 noche;octubre de 2022;En pareja;2022-10-23
2553c994208a6fd2;Marcus;España;Muy bien.;Habitación Doble Superior;2 noches;octubre de 2022;En pareja;2022-10-23
0a9c9a69654c4551;Pascale;Francia;Bien placé dans la ville de Cadix et logement propre . La voiture de loc a été lavée ce fût une surprise quand nous l avons récupérée.;Apartamento de 1 dormitorio (2 adultos);2 noches;octubre de 2022;En pareja;2022-10-22
74a31e373d4a64b8;Francisco;España;Excepcional.;Estudio;2 noches;agosto de 2022;En familia;2022-10-22
55cd21afe8e2b726;Araceli;España;muy bien.La ubicación y los servicios de la habitación.;Habitación Doble para uso individual;2 noches;octubre de 2022;Persona que viaja sola;2022-10-22
bd385da2b29d4bc0;Chris;Reino Unido;Great place in the old town.;Apartamento de 2 dormitorios;5 noches;septiembre de 2022;En pareja;2022-10-22
a7040cb706760df8;Babi1972;Italia;Muy bien.;Habitación Doble Estándar;1 noche;octubre de 2022;En familia;2022-10-22
20e15c2b739d3a4e;Bruno;Francia;Fantástico.;Habitación Doble Estándar;1 noche;octubre de 2022;En pareja;2022-10-22
7ecbe16ad7bebb13;Salvatore;Italia;Excepcional.;Habitación Doble Estándar;1 noche;octubre de 2022;En familia;2022-10-22
d9ead6bd8fb28d38;Casali;España;muy acogedora.recién reformado , muy limpio y ubicado muy bien.nada.;Estudio;3 noches;octubre de 2022;En familia;2022-10-22
057a5083c2fccc2c;Nina;Bulgaria;Fantástico.;Habitación Doble Estándar;1 noche;octubre de 2022;En pareja;2022-10-22
f9302f088ba720fd;Vollenbroek;Países Bajos;Vriendelijke service met goed Engels sprekend personeel.;Estudio;5 noches;octubre de 2022;En pareja;2022-10-21
4833215ef90b4c9f;Henning;Alemania;Freundliches und hilfsbereiten Personal. Garage direkt im Haus. Sehr sauber. Bei 2 Tagen Aufenthalt wurde die  Küche  nicht benutzt.;Apartamento de 1 dormitorio (2 adultos);2 noches;octubre de 2022;En pareja;2022-10-21
2814bb015feec9e5;Deborah;Reino Unido;A great location, right in the heart of Cadiz. we had a ground floor apartment right on the street, we did expect to be up all night with the noisy bars, but their double glazing is AMAZING! No noise whatsoever! A very clean apartment with everything you need provided. Very pleasant staff too. We will definitely stay here again when we return.;Apartamento de 2 dormitorios;2 noches;octubre de 2022;En familia;2022-10-21
886254e0cbe256b2;Susana;Portugal;Muy bien.;Estudio;1 noche;octubre de 2022;En pareja;2022-10-21
ed3da757d19b112a;Andrea;Italia;Muy bien.;Estudio;1 noche;septiembre de 2022;En familia;2022-10-21
7493e2f7f7982eb7;Jocelyn;Canadá;Location was great. Room very clean and comfortable. Staff very helpful.;Habitación Doble Estándar;1 noche;octubre de 2022;En familia;2022-10-21
d51b78d7018084bc;Dulce;España;Excepcional.;Habitación Doble Estándar;2 noches;octubre de 2022;En familia;2022-10-21
6806e70245c54b7b;Marta;Italia;posizione da cui è facile raggiungere tutte le parti della città, personale gentile e accogliente.;Habitación Doble Estándar;1 noche;octubre de 2022;En pareja;2022-10-20
8c756fb3f43e4d2e;Ignacio;España;perfección.Excelente loft, muy completo.nada que comentar.;Estudio;2 noches;octubre de 2022;En pareja;2022-10-20
19a846644648d66e;Dominique;Francia;Nous avons appréciez l'emplacement, l'environnement, le style authentique de l'hôtel et les équipements.;Apartamento de 2 dormitorios;2 noches;octubre de 2022;En familia;2022-10-20
